"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"dd510349-6c96-4b20-8d8e-2cb7da8bf499","Eno","Benjamin","-","0.0",,"RB",,,
"e437bb76-664f-4432-ae52-ed32f979bfb1","Emani","Bailey","-","0.0",,"RB",,,
"0bbc3a68-3fb3-4de0-aed3-d70a92c656d3","Julio","Jones","-","0.0",,"WR",,,
"5c10c497-057a-4c46-bccf-8c48f3d33f65","Terrell","Bynum","-","0.0",,"WR",,,
"732d9e9d-89ea-44b6-a3af-53335718fcb1","Lew","Nichols","-","0.0",,"RB","PIT",,
"b96ab86c-9eeb-427f-a54b-53a9a21bc3fe","Hassan","Hall","-","0.0",,"RB",,,
"1551d6c8-e6ed-4a68-a3ab-c02179829a90","Kwamie","Lassiter","-","0.0",,"WR",,,
"d4d1c7b0-64ff-4ce1-b5b3-be8173f4e359","Jack","Doyle","-","0.0",,"TE",,,
"09e53f61-1fb8-4e59-972e-52522e99170d","Trey","Burton","-","0.0",,"TE",,,
"43873831-e925-49a4-b349-ba44f0df0441","Jesse","Matthews","-","0.0",,"WR",,,
"5cf3b6f7-0ae1-4aea-a7e7-5693e41b20ef","Sam","Ehlinger","-","0.0",,"QB","DEN",,
"0bfaf498-3324-4f13-9117-acc85cf3cdb8","Brennan","Presley","-","0.0",,"WR","LAR",,
"475e192b-6c8c-4c89-bc74-fc1f94b2931d","Ahmani","Marshall","-","0.0",,"RB","CLE",,
"5b9b311c-7f40-4096-9e94-c5e608a5b9af","Austin","Allen","-","0.0",,"TE",,,
"45e4720c-7037-4edc-8ae1-d4ddff5a2fa0","John","Copenhaver","-","0.0",,"TE",,,
"a5ab3c4d-dbd1-46a3-aafd-fa277c6c528b","Drew","Lock","-","0.0",,"QB","SEA",,
"53ce2974-1b1b-4b46-bef6-236d2dcf0858","KhaDarel","Hodge","-","0.0",,"WR",,,
"06e79d6b-ad86-4a69-97d8-40470d70fdf9","Tyler","Scott","-","0.0",,"WR","LAR",,
"bf94084b-a103-4fb6-a02b-bc093f9f8a1b","Cam","Camper","-","0.0",,"WR",,,
"66b6a62b-3013-4637-9f17-a54cbce4f45a","Javon","Baker","-","0.0",,"WR",,,
"3417a79f-466b-4272-942c-ebdbfaf85b99","Miles","Boykin","-","0.0",,"WR",,,
"c9aed2e9-f389-4dec-b7c1-8eb42b44862a","Sage","Surratt","-","0.0",,"TE",,,
"db7b048c-ba3a-40be-9187-a81de14d0123","Deuce","Vaughn","-","0.0",,"RB","DEN",,
"3509fb2d-290e-463e-a200-91811aeaa68f","Duke","Johnson","-","0.0",,"RB",,,
"81db294a-396b-4450-af6f-0349ba219817","Rakim","Jarrett","-","0.0",,"WR",,,
"837fa8b8-2333-489a-9fa8-64f8825c730d","Tulu","Griffin","-","0.0",,"WR",,,
"61ced104-e70b-491f-9210-b9314023d3f6","Jimmy","Garoppolo","-","0.0",,"QB",,,
"416ddce8-f30d-42d9-9318-c80dc4a03082","Cade","Johnson","-","0.0",,"WR",,,
"778f355b-72cc-43b8-9f41-329981aa53bf","Elijhah","Badger","-","0.0",,"WR",,,
"5c8a31c4-6731-4d82-a770-ba31821ab109","Kobe","Hudson","-","0.0",,"WR",,,
"7ba348a3-0a0a-4134-abd6-bf86cea35828","Chester","Rogers","-","0.0",,"WR",,,
"831ec2b5-84b8-45c7-8da5-1cc8f4ee1500","Mitchell","Wilcox","-","0.0",,"TE",,,
"5327d273-a03e-4305-9f77-e92292dbd1cd","Mike","Harley","-","0.0",,"WR",,,
"cac85860-ef0c-4e34-a7cb-65a8f4d4b799","Shane","Zylstra","-","0.0",,"TE",,,
"6117e527-4190-469e-bab6-ef53a136deda","Frank","Darby","-","0.0",,"WR",,,
"a5b828e4-f1ea-4f9c-a95f-583e82eae5a2","Jashaun","Corbin","-","0.0",,"RB",,,
"34a5ecb4-ad9e-4caa-8091-4dc9c2e11e3f","Austin","Watkins","-","0.0",,"WR",,,
"4bfe28e5-0792-4db9-a256-f0684cdbbbee","Chase","Claypool","-","0.0",,"WR",,,
"6055d19c-9329-4216-a7a2-785f011e2392","Ray-Ray","McCloud III","-","0.0",,"WR",,,
"ba4690de-3c08-46eb-a1f4-cc203f71f841","Donavon","Greene","-","0.0",,"WR",,,
"a23ada60-09cb-4e45-9bd1-f35daea52e25","Erik","Krommenhoek","-","0.0",,"TE",,,
"b3b3b1d2-7095-4e4d-8b7d-b6f90e689f77","Joel","Wilson","-","0.0",,"TE","TEN",,
"a851c544-5c32-4bb4-b848-9275faf8e12a","Dorian","Singer","-","0.0",,"WR",,,
"f3ff6f77-e713-4167-9083-5938fd00905f","Mason","Tipton","-","0.0",,"WR","NO",,
"cf3ef49c-dc3b-4645-9300-7daa2d659787","Squirrel","White","-","0.0",,"WR",,,
"44aba8e5-5c9d-48f4-855f-926414a6be2e","Dillon","Johnson","-","0.0",,"RB",,,
"13057098-cc2b-4996-b92b-d0eb1fc86068","Blaine","Gabbert","-","0.0",,"QB",,,
"2b137246-eb40-4e14-adf0-7f0287d59ba4","Allen","Lazard","-","0.0",,"WR",,,
"5d87928f-2bc7-498c-bbf1-824a5d83b714","Tyrion","Davis-Price","-","0.0",,"RB",,,
"ec48e303-ab67-4b04-b244-cfd42d267334","CJ","Dippre","-","0.0",,"TE","NE",,
"c90bf5e7-3660-4ea1-80a6-e99a81246b89","Justin","Shorter","-","0.0",,"WR","LV",,
"b3356e24-e1e2-4648-bc33-5ba1074bd638","Nick","Boyle","-","0.0",,"TE",,,
"41218fd4-486a-412c-a5b1-0a08fd36f116","Brenden","Rice","-","0.0",,"WR","LV",,
"3647507f-2aa5-438f-9eea-2d0c5840fed9","Kellen","Mond","-","0.0",,"QB",,,
"cfda7604-30c4-46e2-8e15-0ad49955bdd6","Clyde","Edwards-Helaire","-","0.0",,"RB",,,
"38534ff5-ba96-4cd7-9122-31902e18ec83","Chris","Moore","-","0.0",,"WR",,,
"c4ab1bb6-8cd2-449f-a528-b05774879d63","Dallen","Bentley","-","0.0",,"TE",,,
"eae87370-22b6-4dc4-a026-27305b132c61","Treyton","Welch","-","0.0",,"TE","NO",,
"7a6976b5-4477-4173-bae0-bd6b1f0e0b94","Irv","Smith Jr.","-","0.0",,"TE",,,
"3bdbec18-8bad-4d9b-b172-2fbaa2e7a521","Bryce","Ford-Wheaton","-","0.0",,"WR",,,
"3a961f79-146f-49b9-8be5-0d25f2fa68c7","Beaux","Collins","-","0.0",,"WR","NYG",,
"eb11de6a-6d20-410c-8e57-8d660bc26b97","Kaden","Davis","-","0.0",,"WR",,,
"1e5330c5-a525-46b2-8425-ed0895ffd2a2","Shi","Smith","-","0.0",,"WR",,,
"979eb0cc-91d9-4848-9fea-87ebfeb4b141","D.J.","Montgomery","-","0.0",,"WR",,,
"f8bdbde8-afae-4a23-ac5b-231bd7eeeeab","Dede","Westbrook","-","0.0",,"WR",,,
"05876f8d-dbe4-4a4e-9e32-171aeec47789","Jadon","Janke","-","0.0",,"WR",,,
"87bffdee-49fc-4ffd-bd20-43522dc8e23a","Nathaniel","Peat","-","0.0",,"RB",,,
"f7e9c5ff-ad4a-4fd8-b62b-693842b39d3a","Keaontay","Ingram","-","0.0",,"RB",,,
"d3040abd-11b2-4c94-b5da-c9396d813955","Deonte","Harty","-","0.0",,"WR",,,
"15ddd915-a867-49de-96b0-359005734878","Nick","Nash","-","0.0",,"WR","WAS",,
"20da98de-46ad-43ad-a6ef-e6ed946b48ad","Kevin","White","-","0.0",,"WR",,,
"b524d141-792b-40b0-b03f-5ba8b37d86be","Trent","Taylor","-","0.0",,"WR",,,
"f875617a-a6f6-4e73-a1bd-1cbec6a368da","Jalen","Camp","-","0.0",,"WR",,,
"226c2222-6b57-4b94-ad9f-0e359751f4c1","DeAndre","Hopkins","-","0.0",,"WR",,,
"1780471e-fbac-4850-8e9c-168943f95f1f","Eric","Gray","-","0.0",,"RB","NYG",,
"f4414b00-6ea6-4804-b8cf-df2a5de64ae8","Keith","Kirkwood","-","0.0",,"WR",,,
"e2e77921-b81c-4c70-90ec-e9df8f505c6e","Latavius","Murray","-","0.0",,"RB",,,
"eae12782-d24f-4a99-8eee-7e189a629e37","Tyler","Davis","-","0.0",,"TE",,,
"5d581dd2-e2b8-4a9a-8e74-41ca562f02e9","Brayden","Willis","-","0.0",,"TE","SF",,
"fece6263-7a43-4071-a9e6-885d954d8b9c","Terique","Owens","-","0.0",,"WR",,,
"ba4bb100-459d-4c8c-9d91-2e4194d27806","Jacob","Hollister","-","0.0",,"TE",,,
"a936dce9-c5ac-4849-b5b0-216ad77c674a","Caleb","Lohner","-","0.0",,"TE","DEN",,
"ba821993-c0f5-4ba4-9abc-9d3ffac55fa0","John Samuel","Shenker","-","0.0",,"TE",,,
"0bb824df-2dff-49f2-9dc2-be7d999946e9","Daewood","Davis","-","0.0",,"WR",,,
"1e0b5146-5d52-4162-b34d-984121c59d92","Tyler","Johnson","-","0.0",,"WR",,,
"91378d4b-35bc-4249-a0e1-65e8719e7eed","Pharaoh","Brown","-","0.0",,"TE",,,
"48c8c802-0daf-4222-9b17-85d092c54b9c","Deon","Cain","-","0.0",,"WR",,,
"dfd3ffeb-7204-40aa-afc9-b4abd000c025","KJ","Hamler","-","0.0",,"WR",,,
"43dc15b2-ffff-4c30-acbf-becc74ac6c86","Tyler","Kroft","-","0.0",,"TE",,,
"7f86d8d5-68cf-49e2-8c8c-9932812eecdd","Noah","Cain","-","0.0",,"RB",,,
"62b33363-6b96-472e-ac58-a37611b925fd","Curtis","Samuel","-","0.0",,"WR",,,
"f5952b47-bac7-4f32-87bc-9ae1455aaef3","Trebor","Pena","-","0.0",,"WR",,,
"6f040dad-a0f3-4c30-8613-df0abc3b88f2","Jamari","Thrash","-","0.0",,"WR","CLE",,
"606aebf2-f9f9-404b-b6b9-fc6d5dc62de5","Zack","Moss","-","0.0",,"RB",,,
"2101a7d6-977e-4d62-b3f0-85486648d6aa","Will","Mallory","-","0.0",,"TE","IND",,
"b54a400e-6561-473e-990e-8d28394fb779","Chris","Myarick","-","0.0",,"TE",,,
"2b583c0f-9170-4972-a65b-dedc29a66967","Michael","Gallup","-","0.0",,"WR",,,
"f1c9141a-6c85-4993-a108-72782e7dca8c","Ja'Corey","Brooks","-","0.0",,"WR","WAS",,
"deb8afc0-af2d-4d40-b2d7-cb9b3c405e8c","J.J.","Taylor","-","0.0",,"RB",,,
"d36a2a04-0fcf-40e9-bd55-2fcf59220920","Chris","Hilton Jr.","-","0.0",,"WR",,,
"af308c2d-9dec-434b-8b0a-35e55697f585","Elijah","Collins","-","0.0",,"RB",,,
"1e6b6a13-9183-4bf5-bf61-3f4746a98ef9","Dane","Key","-","0.0",,"WR",,,
"66314378-509f-4782-aae3-289603eca611","Lan","Larison","-","0.0",,"RB","NE",,
"6b2f4b51-28cc-4eb3-9c16-4fdd0d96eb6d","Josh","Kelly","-","0.0",,"WR","HOU",,
"ac4c7470-c683-4e07-8768-086db0598961","Dymere","Miller","-","0.0",,"WR",,,
"d2dd8436-1694-45fa-99bb-38b95be026f5","Tucker","Fisk","-","0.0",,"TE",,,
"6852dd08-3887-4879-adc9-c2541373f43c","Marcus","Yarns","-","0.0",,"RB",,,
"37be9929-2955-41cf-bb72-646ab62987aa","Sincere","McCormick","-","0.0",,"RB",,,
"b83aeb53-9062-43b3-b430-5e7272a9c523","Jalen","Wayne","-","0.0",,"WR",,,
"8b75445a-ed27-4e97-97a7-8dae86f1f722","Quez","Watkins","-","0.0",,"WR","PHI",,
"2e0622f2-f2a1-47b3-808b-9a8f58ec8c94","Thomas","Odukoya","-","0.0",,"TE",,,
"2e66ce70-c91e-470c-8487-3cbefeab851c","Jordan","Moore","-","0.0",,"WR","CIN",,
"6e9df746-d5c4-472e-af68-e2c4331a7fe6","D'Onta","Foreman","-","0.0",,"RB",,,
"defb990b-58ba-4796-a9b4-fc87d5f0e4d1","Sean","Ryan","-","0.0",,"WR",,,
"bdf443a9-60ac-4baf-a41f-6896c733cba2","DeMeer","Blankumsee","-","0.0",,"WR",,,
"07641bfd-1cc2-4c66-87cf-1949764e11b9","J.Michael","Sturdivant","-","0.0",,"WR",,,
"e44959d8-6573-439d-b515-d4fe532ae3a4","Phillip","Dorsett","-","0.0",,"WR","LV",,
"39a845d2-bdef-4d89-8ae5-acf2e12ec18b","Kevin","Rader","-","0.0",,"TE",,,
"8e2a76ca-66b4-4b3b-86ca-39d6c16960fa","Kenny","Pickett","-","0.0",,"QB","CAR",,
"ed5f0b8b-addc-41c6-831f-80a0597469fa","Jaren","Hall","-","0.0",,"QB",,,
"951dec08-9612-4865-b891-692e753e0a91","Tommy","Sweeney","-","0.0",,"TE",,,
"8bcda6ee-e0e3-47ec-b1cd-4b4799c9ba27","Antwane","Wells","-","0.0",,"WR",,,
"2a0222c4-43ec-406f-a9a0-a86dd04984bf","Da'Quan","Felton","-","0.0",,"WR",,,
"aacacd01-0896-4871-bc82-ca629e458735","Colbie","Young","-","0.0",,"WR",,,
"faa44148-2ed2-4263-bbcd-c594eaf31adb","Ethan","Fernea","-","0.0",,"WR",,,
"c5d0be73-4304-4ab4-b4a2-b7a9cba329aa","SaRodorick","Thompson","-","0.0",,"RB",,,
"8b384832-21b2-4959-9ead-93d75e9c2e60","Xazavian","Valladay","-","0.0",,"RB",,,
"d6526d21-cca1-4a63-84fe-aeaeeefc7bbf","Tyrie","Cleveland","-","0.0",,"WR",,,
"3ad0f7b8-98d9-4556-bf90-f432a56345c9","Hassan","Haskins","-","0.0",,"RB",,,
"0657d568-8a08-4c0b-8112-61bddce5edd0","Jerick","McKinnon","-","0.0",,"RB",,,
"cfb45c6c-d0bc-406b-b2a4-16a205031087","John","Wolford","-","0.0",,"QB",,,
"86748a83-7a51-4edb-aada-ad1e6d317590","Kayron","Lynch-Adams","-","0.0",,"RB",,,
"133a4844-b2a4-466a-959d-eeeec03eb5dd","Isaiah","McKenzie","-","0.0",,"WR",,,
"e7196a07-4d7c-49e0-b67f-1a04815b2d98","Ty","Montgomery","-","0.0",,"WR",,,
"1efead28-a46f-4525-bb80-71f0d05aa7a5","Nate","Sudfeld","-","0.0",,"QB",,,
"22e1cbc7-c0e6-4369-be55-0b9a96246515","Tay","Martin","-","0.0",,"WR",,,
"afdb4f67-7c66-4d78-9771-0989ccbe7f3b","Trinity","Benson","-","0.0",,"WR",,,
"d89cc456-7055-4f34-992c-f1a0b086b7a3","Duece","Watts","-","0.0",,"WR",,,
"bc5aa9a5-8bbe-42b6-9670-86257b8e153c","Holton","Ahlers","-","0.0",,"QB",,,
"1f163be4-3dff-4eb1-8b32-86da677ab672","Tanner","McLachlan","-","0.0",,"TE","LAC",,
"a863d144-7cda-4c94-853e-10b442a2b990","Hayden","Hurst","-","0.0",,"TE",,,
"6a9e2f12-0083-4ac3-abf0-3b5a6b4857ae","Freddie","Swain","-","0.0",,"WR",,,
"e0ff4ee7-493b-41b8-8c05-1039d00efed8","De'Anthony","Thomas","-","0.0",,"WR",,,
"40359144-a3b9-40e1-b1cb-8e9a4d3994c6","Lee","Smith","-","0.0",,"TE",,,
"1b1876c0-21fc-4786-9c81-796dcce39265","Russell","Gage","-","0.0",,"WR",,,
"afc8de3d-259c-4ad0-9507-680e9e1c621b","Irvin","Charles","-","0.0",,"WR","NYJ",,
"24d76979-5f99-4af8-994d-8dddd42a1a02","Robert","Woods","-","0.0",,"WR",,,
"73cbe66a-097b-4cce-9f88-ab17ffeb6b46","Trayveon","Williams","-","0.0",,"RB",,,
"c3161dcc-7e6e-46a4-a992-32462e5a364e","Jordan","Akins","-","0.0",,"TE",,,
"501540fa-ada9-4e50-8cbc-0afee30178c0","Johnny","Johnson","-","0.0",,"WR",,,
"cb2b83bb-370c-43b0-88a5-82b516100865","Trenton","Irwin","-","0.0",,"WR",,,
"bf2cf626-85d3-4ddf-b1f5-93d0b933c610","Kole","Taylor","-","0.0",,"TE",,,
"317e2df2-1cea-48a9-b587-d194a53d37f7","Jacolby","George","-","0.0",,"WR",,,
"d0aa9c34-848f-4ec4-a5d4-cd2c6d6ea92a","Jaydon","Mickens","-","0.0",,"WR",,,
"3078e236-afe8-4dd2-89eb-df7cd300437d","Kristian","Wilkerson","-","0.0",,"WR",,,
"05d98712-5287-44bd-8fe6-5a691fbc6d18","Jesse","James","-","0.0",,"TE",,,
"7bb27285-2b11-4024-bac3-56513e2bf040","Lewis","Bond","-","0.0",,"WR",,,
"ecb8932a-42c9-4dce-a1bd-e0a0aa21406b","Jacques","Patrick","-","0.0",,"RB",,,
"a11b657b-4893-4bd8-9b4e-bf951554fb1b","Deontay","Burnett","-","0.0",,"WR",,,
"9453991b-18ed-4f93-9ebf-959f6024fc12","Matt","Landers","-","0.0",,"WR",,,
"191e80b5-c29c-423a-996f-ba8989871efc","Nick","Williams","-","0.0",,"WR",,,
"429bbcac-a81f-474e-9306-00a3888de9da","Keilan","Robinson","-","0.0",,"RB","NYJ",,
"4b3133c5-d824-409e-b743-e51aec5d3789","Ainias","Smith","-","0.0",,"WR","CAR",,
"5d65d34d-ac31-470e-b257-884cd1988656","Amari","Rodgers","-","0.0",,"WR",,,
"ef66818f-76fa-457c-b5e1-24fb361be3d3","Giovanni","Ricci","-","0.0",,"TE",,,
"6fde0433-6954-403d-9a0c-8357dbc47c09","Rahsul","Faison","-","0.0",,"RB",,,
"95652101-b19a-4d49-b9e7-b0cafe70c3b3","Ben","DiNucci","-","0.0",,"QB",,,
"0684d766-82d6-4e8d-a99d-9a3ad23b9103","Jamaal","Williams","-","0.0",,"RB",,,
"d27a4f15-09ed-41b3-86ff-dd6a1baa2043","Bryson","Nesbit","-","0.0",,"TE","MIN",,
"88db974e-ffe8-418a-ab27-c46b7f4ad291","Kyle","Philips","-","0.0",,"WR",,,
"1f8b31f5-5a8b-461e-accd-d8bc9ecf5a11","Evan","Hull","-","0.0",,"RB","NO",,
"5a177f4c-a65e-418d-83ff-d1ad01527116","Jack","Endries","-","0.0",,"TE",,,
"e13ef851-71c4-44b7-a5d6-71b594dc307e","Johnny","Mundt","-","0.0",,"TE","PHI",,
"7f88e335-8f45-4298-af36-6451c0ea1d1e","Gerald","Everett","-","0.0",,"TE",,,
"d4baf681-84a9-4ed2-9373-f02e30ce4d69","David","Bell","-","0.0",,"WR",,,
"a9649d33-6dc9-48f0-89e3-a6757fb3de8f","Mason","Fairchild","-","0.0",,"TE",,,
"fc905ffc-8404-42bf-b541-15113774e0bd","Emory","Jones","-","0.0",,"QB",,,
"3af0387e-ef50-4742-ac55-e44e90eaf93f","A.T.","Perry","-","0.0",,"WR","PIT",,
"91532c07-05ef-440c-a5a6-c99bd98053d8","Brian","Hill","-","0.0",,"RB",,,
"8a3c1010-e655-44b2-961b-be21c6582ac7","Pooka","Williams","-","0.0",,"WR",,,
"55d2ccbb-3084-4d4f-82d2-7f0ba17516f8","Tyler","Kahmann","-","0.0",,"WR",,,
"c7c2c860-0909-4631-a237-d8a0175f7677","Dontrell","Hilliard","-","0.0",,"RB",,,
"cdfe17eb-960c-4d81-8bbd-ced3e913a1d0","Josh","Doctson","-","0.0",,"WR",,,
"f3a5c04d-f5af-4f6c-8cf7-7af190f50cc6","Chris","Evans","-","0.0",,"RB",,,
"88baddb4-a33f-4433-a1be-dc8042c8e4a5","Mathew","Sexton","-","0.0",,"WR",,,
"fc483913-ce8e-44ac-a202-97bef687dc1a","Troy","Fumagalli","-","0.0",,"TE",,,
"7aa4c822-519d-4d66-801e-401df60a97dd","Tanner","Taula","-","0.0",,"TE",,,
"2f9cdd9f-c36f-4564-8efb-ead9372f804c","Aaron","Shampklin","-","0.0",,"RB",,,
"51acbf2f-966d-4213-8c23-b482a4f2e263","Ronnie","Bell","-","0.0",,"WR","NO",,
"b1672075-e4a6-4e66-9b8d-639a1eaccf99","Johnny","Wilson","-","0.0",,"WR","PHI",,
"71dea281-8e94-4554-a60c-40af3e8f1a20","Izaiah","Gathings","-","0.0",,"WR",,,
"f12eabf7-9703-49dd-a362-fb53ad065745","Matt","Bushman","-","0.0",,"TE",,,
"b988649b-4657-407f-8880-359cb629c720","Luke","Stocker","-","0.0",,"TE",,,
"ef44b171-1cde-4949-8a3c-411ecd79d3df","Michael","Jacobson","-","0.0",,"TE",,,
"67094292-2832-4cd4-93b9-541c58b343bc","Joe","Royer","-","0.0",,"TE",,,
"47d66d75-6983-4038-a54c-c81b9db1f9b9","Davion","Davis","-","0.0",,"WR",,,
"6f2c6b80-e459-40cb-b79c-7c4c85090213","Penny","Hart","-","0.0",,"WR",,,
"0c5747c5-27d9-4faa-bc0c-887636c60262","Zach","Pascal","-","0.0",,"WR",,,
"3ab3fa22-4176-4926-8743-7169f912e774","Rodney","Smith","-","0.0",,"RB",,,
"2dbc753f-6d2c-407d-b1f3-436a4fcf9df4","Quali","Conley","-","0.0",,"RB",,,
"3bd9f2fd-b8a7-4447-bef7-91d22e5ceb6e","Marlon","Mack","-","0.0",,"RB",,,
"bcb347c7-ee26-4f3d-9937-758f3ac1733e","Israel","Abanikanda","-","0.0",,"RB","DAL",,
"fe313663-17e8-450d-8ef9-d1ec327a5a53","Colson","Yankoff","-","0.0",,"TE","WAS",,
"757851a6-79b9-4c5b-af7e-af0fcb9d5f80","Donald","Parham Jr.","-","0.0",,"TE",,,
"6ec722bf-3f74-4875-8674-1a4bff765329","Britain","Covey","-","0.0",,"WR","PHI",,
"27276d8b-19ee-4222-9312-9a83039f7427","Trishton","Jackson","-","0.0",,"WR",,,
"ae5f5999-10aa-4735-81c6-dbeda5400ad8","Xavier","Gipson","-","0.0",,"WR","NYG",,
"221181bd-e4ef-4380-899e-7b2a6aae962b","Josh","Cuevas","-","0.0",,"TE",,,
"5f155641-2aa3-4159-9540-5776019aedad","Cornell","Powell","-","0.0",,"WR",,,
"edc19ec1-1b0c-43cb-a773-82b8240b64e7","Jason","Bean","-","0.0",,"QB",,,
"1b71ed87-7d6c-4bd6-b659-8cb882491d2e","Brittain","Brown","-","0.0",,"RB","CHI",,
"e40e1cd1-24e6-481b-b2ac-3e1409143022","Thayer","Thomas","-","0.0",,"WR",,,
"34dfefb4-d8ef-43ca-b944-aeca1452a7d0","James","Mitchell","-","0.0",,"TE","CAR",,
"b2d338bf-b8f0-4594-855b-1092a6ffb834","Tayvion","Robinson","-","0.0",,"WR",,,
"19509873-f51a-4cd7-8436-149cbd0009b7","Daniel","Arias","-","0.0",,"WR",,,
"905831aa-db91-4d46-b87b-c48f922ae619","Lawrence","Cager","-","0.0",,"TE","WAS",,
"f951a6bc-2ddd-47ef-b7a2-58b59d256e3c","Sammis","Reyes","-","0.0",,"TE",,,
"c279c8d0-18b9-415d-8c6f-36d15878eed6","Parker","Hesse","-","0.0",,"TE",,,
"06aed1aa-6279-4ccb-9060-ab3b0091cc4b","Brycen","Hopkins","-","0.0",,"TE",,,
"c6de24fe-ecdb-4bf0-bb71-3f0cf65c2f1e","Cam","Miller","-","0.0",,"QB","MIA",,
"f1e3662b-5084-439a-9b4f-65b05962165e","Dez","Fitzpatrick","-","0.0",,"WR",,,
"8bc4c091-5e1a-47db-a7ca-fc32595e42b4","Racey","McMath","-","0.0",,"WR",,,
"1bd82f57-58d7-4b57-8b72-6cf4574b7358","Carson","Steele","-","0.0",,"RB","PHI",,
"24a71118-d424-410b-be45-3b19e7ea7be2","Myles","Gaskin","-","0.0",,"RB",,,
"6f5bdbd6-640a-4f62-b8f2-3797b340e2d6","Marquez","Valdes-Scantling","-","0.0",,"WR",,,
"1dc3e6a9-ae93-4126-a8ee-f047d9044296","Sal","Cannella","-","0.0",,"TE","CLE",,
"f405f507-36b0-4df1-9bed-afedfe801e3f","Keelan","Doss","-","0.0",,"WR",,,
"00f76dc2-5727-4597-817e-ce253c10dc07","Ben","Sims","-","0.0",,"TE","MIA",,
"39797425-dade-4b0d-95a9-a9e806d28d7f","Lucky","Jackson","-","0.0",,"WR",,,
"8bd196f0-a416-4857-a73f-90786072b710","Miller","Forristall","-","0.0",,"TE",,,
"db835b29-995e-421d-83dc-70c7af2642a2","Dresser","Winn","-","0.0",,"QB",,,
"5596500e-ca2b-44c2-abf0-725506558a5a","Ke'Shawn","Vaughn","-","0.0",,"RB",,,
"99ccfbb8-7aa2-4e4e-a202-fd795175352e","Chris","Oladokun","-","0.0",,"QB","KC",,
"0c0df20f-709a-408e-99fd-8cfaee14d56a","P.J.","Walker","-","0.0",,"QB",,,
"71693042-40f2-413d-b49d-17d923313d7b","DeeJay","Dallas","-","0.0",,"RB","JAX",,
"48239222-45d6-4aaa-95b1-78b0d893d64e","Jamaal","Pritchett","-","0.0",,"WR","NYJ",,
"fb090786-d8de-4e8d-9db9-04e89e44ea63","Taylor","Heinicke","-","0.0",,"QB",,,
"7f1cf8a9-3ce8-4909-97f1-ca6a599cef35","Malcolm","Brown","-","0.0",,"RB",,,
"4a8dfda0-4799-466b-af25-2fe1c00b01f3","Brett","Rypien","-","0.0",,"QB",,,
"96040d05-8b75-4b42-8bc5-a6623f0da639","Kendric","Pryor","-","0.0",,"WR","CIN",,
"82ad0764-47cd-4497-b192-6d43fb8af08f","Dontay","Demus","-","0.0",,"WR",,,
"e9bf5beb-1eb4-44c0-8017-ffd3abd1badf","DeAndre","Washington","-","0.0",,"RB",,,
"3938dfa9-766c-44b0-90a8-d0aa272a05e6","Tarik","Black","-","0.0",,"WR",,,
"26617bf5-9399-4bb4-a121-98eeb1ee3142","Cole","Beasley","-","0.0",,"WR",,,
"206a29c6-12a2-4cfa-a2f3-c9494b81fb9f","Jake","Briningstool","-","0.0",,"TE","KC",,
"53257145-4148-4069-9d49-37a0a018bcf2","Tru","Edwards","-","0.0",,"WR","LAR",,
"0cdd27f7-ea44-4a1e-afee-2e7a32f66f01","Jabari","Small","-","0.0",,"RB","DET",,
"75b58a21-6cc1-43ed-832f-a702fec0ef07","Harrison","Bryant","-","0.0",,"TE",,,
"a6c845ff-11cf-4bc1-adc6-c898f5ee4a72","Kyle","Trask","-","0.0",,"QB",,,
"358e6b1c-92f5-4681-a446-238b520e599b","Trevon","Wesco","-","0.0",,"TE",,,
"8d66c5eb-1eb6-4ef8-9f74-f84716fa60fc","Jaelon","Darden","-","0.0",,"WR",,,
"691aee8d-62bc-4143-8e79-cd435ea6da94","Jerjuan","Newton","-","0.0",,"WR",,,
"dcf46004-4009-4b32-8e6f-1111c0038b15","Deon","Jackson","-","0.0",,"RB",,,
"2929fb17-9acc-4bca-a4f2-dd118c2a72d9","Reggie","Virgil","-","0.0",,"WR",,,
"da7e7efd-1992-4439-823b-1660049bd00d","Leonard","Taylor","-","0.0",,"TE",,,
"475177f8-69e0-4e62-80e3-74d26aa54836","Devonte","Ross","-","0.0",,"WR",,,
"3016f3be-0dc1-468c-b102-a44ad9082d85","Shedrick","Jackson","-","0.0",,"WR","LV",,
"8e6bee21-668f-49b7-9977-d33642677c76","Jacob","Copeland","-","0.0",,"WR",,,
"09140cb4-41ea-4543-a1c6-5c220babb2b4","Dominique","Dafney","-","0.0",,"TE",,,
"2e193d3d-e4e0-4147-bcb9-df418cb749dc","Michael","Ezeike","-","0.0",,"TE",,,
"e936e39d-5930-4dcf-9b74-dd9547e7da5f","Khalil","Herbert","-","0.0",,"RB",,,
"81bc7f2e-11a9-4532-9f69-8525ed069808","Hal","Presley","-","0.0",,"WR","TEN",,
"08804ef2-c983-4ea2-b7c9-325628a1e45a","D'Ernest","Johnson","-","0.0",,"RB",,,
"9f5d5b15-8591-4ef0-ad82-c9ef91b19fb4","Blake","Jarwin","-","0.0",,"TE",,,
"452d1457-52c5-4a85-b017-5c9d1a6236b6","Jake","Luton","-","0.0",,"QB",,,
"c519cd54-d77e-4938-b276-724d545f2646","Thyrick","Pitts","-","0.0",,"WR",,,
